"","p_val","avg_diff","pct.1","pct.2","p_val_adj"
"FOSL2",3.3885341899145e-09,-1.28627559499486,0.233,0.454,2.14494214221588e-06
"JUN(var.2)",3.68078191627285e-09,-1.20706879990553,0.24,0.477,2.32993495300071e-06
"BATF::JUN",7.16523536495219e-09,-1.14226687273796,0.24,0.446,4.53559398601473e-06
"BATF3",9.08419966707114e-09,-1.07583864721434,0.225,0.454,5.75029838925603e-06
"BATF",1.03326975573146e-08,-1.12981992765428,0.24,0.431,6.54059755378016e-06
"NFE2",1.07272357948607e-08,-0.966860978261657,0.233,0.462,6.7903402581468e-06
"FOS",2.05898003539645e-08,-1.19508391997124,0.236,0.431,1.30333436240595e-05
"BACH1",2.22752539987518e-08,-0.908890622698593,0.233,0.5,1.41002357812099e-05
"FOSL2::JUNB",4.91896823753921e-08,-1.06331263033847,0.233,0.423,3.11370689436232e-05
"FOSL2::JUN",5.67483486667927e-08,-1.12310878479668,0.233,0.446,3.59217047060798e-05
"FOS::JUND",6.09382914761768e-08,-1.12162267528455,0.247,0.4,3.85739385044199e-05
"MAFK",7.1671554657026e-08,-0.632939008595401,0.287,0.531,4.53680940978974e-05
"FOSB::JUNB",1.56210809957974e-07,-1.03906410285026,0.251,0.431,9.88814427033976e-05
"FOSL1::JUN",1.90154088691658e-07,-1.09501742438177,0.236,0.423,0.000120367538141819
"FOS::JUN",1.93916378163716e-07,-1.07502360363618,0.236,0.446,0.000122749067377632
"FOS::JUNB",2.03639575852638e-07,-1.07816567990168,0.24,0.438,0.00012890385151472
"FOSL2::JUND",3.09140532654137e-07,-1.03389492540482,0.236,0.423,0.000195685957170069
"FOSL1",3.16677457750618e-07,-1.0550580031329,0.244,0.423,0.000200456830756141
"FOSL1::JUNB",3.8738967073974e-07,-1.01001755973895,0.233,0.423,0.000245217661578255
"JDP2",4.32336365802245e-07,-0.897447268423655,0.273,0.431,0.000273668919552821
"NFE2L1",5.85479547570567e-07,-0.70674991702252,0.284,0.508,0.000370608553612169
"BACH2",8.12678584843682e-07,-0.923742907287425,0.255,0.462,0.00051442554420605
"FOSL1::JUND",8.55347183790399e-07,-0.911550871979809,0.244,0.438,0.000541434767339322
"JUNB",1.90570499566458e-06,-0.903378533227076,0.244,0.438,0.00120631126225568
"JUND",3.22596856927575e-06,-0.895335501364257,0.265,0.415,0.00204203810435155
"JUN::JUNB",3.29792185438209e-06,-0.851258027634123,0.284,0.446,0.00208758453382386
"TCFL5",4.99600148760094e-06,0.529593347802691,0.545,0.354,0.0031624689416514
"NRF1",8.79193314647224e-06,0.569200706495458,0.556,0.362,0.00556529368171693
"CTCF",9.13274828633102e-06,0.693375377825938,0.669,0.454,0.00578102966524754
"MAF::NFE2",1.2876703306495e-05,-0.554344538546678,0.324,0.515,0.00815095319301134
"LMX1B",1.44617747946191e-05,0.487140829174372,0.571,0.377,0.00915430344499388
"STAT1::STAT2",1.6298759781355e-05,-0.527599232378121,0.295,0.492,0.0103171149415977
"HINFP",2.59120010366127e-05,0.476170658039561,0.516,0.3,0.0164022966561758
"PBX3",2.8303691370324e-05,-0.423509537719111,0.4,0.585,0.0179162366374151
"ZKSCAN5",4.24072511223429e-05,-0.48992864438305,0.353,0.454,0.0268437899604431
"FOXC2",4.42755383640871e-05,0.446004876410485,0.513,0.346,0.0280264157844671
"GATA1::TAL1",5.72315311983855e-05,-0.633617503097375,0.251,0.369,0.036227559248578
"HOXA13",6.2056984323579e-05,0.430491517411726,0.553,0.423,0.0392820710768255
"ZIC3",7.37250653543475e-05,0.430505194671319,0.578,0.392,0.046667966369302
"FOXA1",8.87775130485243e-05,0.466920928696724,0.567,0.385,0.0561961657597159
"TEF",0.000107902965673223,0.548022024807517,0.611,0.492,0.0683025772711501
"PRRX1",0.000110756409631308,0.41193155163047,0.516,0.369,0.0701088072966179
"UNCX",0.000110756409631308,0.41193155163047,0.516,0.369,0.0701088072966179
"ALX3",0.000162484678237012,0.41465636015793,0.513,0.331,0.102852801324028
"ZIC4",0.000187865676103937,0.376779380640479,0.531,0.369,0.118918972973792
"SHOX",0.000280187539752849,0.407527371377916,0.524,0.369,0.177358712663553
"FOXP1",0.000319052696087751,0.392736854068229,0.564,0.346,0.201960356623546
"SREBF1",0.000352982871710383,-0.357374639474739,0.425,0.562,0.223438157792673
"ZBTB14",0.00038226192588118,0.39888408653127,0.545,0.323,0.241971799082787
"NFIL3",0.000495953514468508,0.536093161957674,0.625,0.508,0.313938574658566
"ELF1",0.000603147237302008,-0.473078849059631,0.404,0.569,0.381792201212171
"DBP",0.000638434600443634,0.484776817281171,0.549,0.454,0.40412910208082
"ZIC5",0.000731591478847328,0.338312959378132,0.535,0.338,0.463097406110359
"ZIC1",0.000956910733124149,0.342206006317557,0.553,0.431,0.605724494067586
"GRHL2",0.00106452899232494,0.340564414493578,0.535,0.431,0.673846852141685
"FOXD2",0.00113146405970648,0.378690671334428,0.549,0.4,0.716216749794203
"MAZ",0.00129756240943941,0.255781513632364,0.575,0.454,0.821357005175145
"SREBF2",0.00131410594199826,-0.314637971232967,0.378,0.569,0.831829061284899
"FOXP2",0.0013606095100775,0.376855442386339,0.498,0.338,0.86126581987906
"NR1H2::RXRA",0.001377892923938,-0.295946584520584,0.418,0.546,0.872206220852755
"ZBTB32",0.00149995500007055,0.345355791529789,0.527,0.4,0.949471515044661
"ZBTB33",0.00151411543642948,0.386940506109561,0.578,0.477,0.958435071259862
"HOXD13",0.00156709716929652,0.355809186609795,0.531,0.415,0.991972508164698
"DMRTA2",0.00160169609142127,0.374372765245854,0.549,0.377,1
"MNX1",0.00164209797595266,0.350101229506471,0.564,0.408,1
"CEBPA",0.00170975581576946,0.602359681077812,0.636,0.554,1
"IRF9",0.00173645384539206,-0.352718848376883,0.371,0.546,1
"CEBPB",0.00180767285382935,0.548678167460092,0.662,0.531,1
"ONECUT1",0.00186427276039694,0.360415396305499,0.567,0.431,1
"FOXK2",0.00195822765562,0.363420335374466,0.509,0.4,1
"TFDP1",0.0019945674581896,0.358849485236281,0.535,0.362,1
"HES1",0.0020565117791094,0.299544423154382,0.535,0.392,1
"FOXA2",0.00219237824551203,0.354835168030449,0.531,0.377,1
"SPIB",0.00219237824551203,-0.655943493729671,0.32,0.469,1
"CEBPE",0.00229441039544448,0.532598920626719,0.651,0.531,1
"MYBL1",0.0024298917085686,0.305139136559016,0.556,0.446,1
"MIXL1",0.00258038082298259,0.32432753382907,0.487,0.408,1
"FOXF2",0.00270685601055991,0.391969875723679,0.531,0.423,1
"KLF15",0.00280540198417755,0.322302790883561,0.524,0.377,1
"RXRG",0.00284742131577916,-0.269770989712865,0.385,0.531,1
"GATA5",0.00290721404697251,-0.470130613191412,0.262,0.354,1
"FOXC1",0.00293318855567216,0.388782095617449,0.542,0.446,1
"IRF1",0.00310267155799604,-0.255444989726882,0.327,0.515,1
"TEAD4",0.00312102168891966,0.320630345048021,0.564,0.454,1
"CEBPG",0.00319541586926063,0.473980138247925,0.665,0.554,1
"POU4F2",0.00323321580225441,0.328432553244504,0.542,0.408,1
"POU6F1",0.0034585837326825,0.284522630229287,0.604,0.454,1
"ATF2",0.00352995894015133,-0.285349644763562,0.404,0.531,1
"PKNOX1",0.00363424950658426,-0.26493018477067,0.411,0.554,1
"FOXA3",0.00364483119150675,0.348888583875809,0.538,0.415,1
"HLF",0.00382905913440021,0.475203384696131,0.625,0.515,1
"ARGFX",0.00423524549849255,0.31627118355137,0.491,0.392,1
"NR2C1",0.00443363327929101,-0.336532014464407,0.418,0.585,1
"HNF1B",0.00444630776469141,0.322230447101569,0.545,0.415,1
"CEBPG(var.2)",0.0044590150752938,0.516851225128903,0.625,0.531,1
"HOXA10",0.00470679065477127,0.323615000832971,0.531,0.408,1
"ZBTB7B",0.00477403381751822,0.317873379688903,0.535,0.446,1
"LHX2",0.00489726603399896,0.321725696186193,0.575,0.454,1
"FOXB1",0.00524007693617397,0.348713771905298,0.538,0.431,1
"DMRTC2",0.00535907599232409,0.327491520048826,0.542,0.369,1
"RFX3",0.00565153721886647,-0.307221984801267,0.375,0.485,1
"POU4F1",0.00577892882678808,0.265682067323214,0.578,0.423,1
"GLI2",0.00585985763911493,-0.259333782025548,0.44,0.515,1
"SOX10",0.00592533470563157,0.27814495086038,0.524,0.385,1
"LMX1A",0.00612574071179757,0.316258998420474,0.549,0.431,1
"JUNB(var.2)",0.00626271497136556,-0.321645811209915,0.404,0.5,1
"CDX4",0.00658103819093539,0.272064699948717,0.531,0.4,1
"ETV5",0.00665372296709652,-0.325752322416233,0.429,0.523,1
"MEOX2",0.00667200656759143,0.280533333852098,0.571,0.446,1
"CEBPD",0.00680126150741661,0.49135917012051,0.647,0.523,1
"MZF1",0.00764580588410274,0.252998019697699,0.527,0.438,1
"PPARD",0.00779185456950603,-0.203712254249287,0.4,0.554,1
"TBX19",0.00791902329433113,0.259924695421582,0.516,0.392,1
"ESX1",0.00828948946262546,0.290253401930414,0.524,0.4,1
"KLF6",0.00851458406044676,-0.215368215626918,0.385,0.523,1
"E2F4",0.00934607338832251,0.305372261077003,0.556,0.462,1
"NR2F1(var.2)",0.00982715273339822,-0.268980650958148,0.422,0.508,1
"E2F6",0.0104116610616959,0.205672802152723,0.578,0.477,1
"FOXI1",0.010466302102295,0.314619985513274,0.469,0.369,1
"FOXL1",0.010466302102295,0.314619985513274,0.469,0.369,1
"FOXO4",0.010466302102295,0.314619985513274,0.469,0.369,1
"FOXO6",0.010466302102295,0.314619985513274,0.469,0.369,1
"FOXP3",0.010466302102295,0.314619985513274,0.469,0.369,1
"POU4F3",0.0108843070424024,0.295655620862364,0.571,0.438,1
"HES6",0.0118259770669747,0.267687591727735,0.542,0.438,1
"SCRT2",0.0120103729805621,0.257700512988689,0.531,0.392,1
"FOXK1",0.0124186650183421,0.30977342549944,0.549,0.431,1
"KLF10",0.0126435672405296,-0.210210481441165,0.4,0.531,1
"ATF4",0.0126435672405296,0.368930324275064,0.618,0.538,1
"NR2F1",0.0136141755384593,-0.283830260542333,0.433,0.577,1
"RFX5",0.0136141755384593,-0.255879730318746,0.356,0.492,1
"RUNX2",0.0138932598760743,-0.299263209345919,0.385,0.485,1
"HOXB13",0.0145397387330837,0.280726749155371,0.585,0.546,1
"ONECUT3",0.0155591945599607,0.270748500658788,0.531,0.431,1
"ESR1",0.0157941026754814,-0.289123343422608,0.436,0.485,1
"CTCFL",0.0167237278174448,0.30429820865729,0.567,0.454,1
"SRY",0.0173555796468631,0.200160430933987,0.527,0.415,1
"GATA3",0.0173555796468631,-0.401123643034713,0.258,0.354,1
"ZNF148",0.0173984378637597,0.153919986214617,0.582,0.446,1
"NR1H4",0.0174413888570742,-0.245382650686859,0.487,0.577,1
"MAFA",0.0176575412607552,-0.286886831896136,0.429,0.5,1
"GBX2",0.0180968997811938,0.270723410581011,0.52,0.446,1
"NKX6-1",0.0188197966938168,0.255915701089692,0.495,0.4,1
"NKX6-2",0.0188197966938168,0.255915701089692,0.495,0.4,1
"LHX5",0.0188197966938168,0.255915701089692,0.495,0.4,1
"PHOX2A",0.0189581164859474,0.249932301861073,0.527,0.438,1
"NFIA",0.0190044202168308,0.284479610376658,0.52,0.408,1
"KLF3",0.0199999011133603,-0.178881023595754,0.407,0.5,1
"HIF1A",0.0205889426825348,0.248453962540943,0.513,0.408,1
"KLF9",0.0205889426825348,-0.174581268583398,0.422,0.523,1
"LBX1",0.0206885731481494,0.23119739905937,0.505,0.377,1
"EHF",0.0219698651891341,-0.365455878545336,0.418,0.554,1
"HOXD9",0.0242781078459717,0.221996891982328,0.542,0.446,1
"OVOL1",0.0244507465359389,0.22554461148482,0.578,0.431,1
"SP2",0.0246825856349584,0.192229353655428,0.513,0.431,1
"SOX21",0.0259920329282796,0.285406604689762,0.538,0.462,1
"SPI1",0.0261139986978259,-0.422346967786598,0.411,0.492,1
"NKX6-3",0.0265447827147279,0.232866647692038,0.52,0.423,1
"OTX1",0.0267936905826276,0.256965449624488,0.538,0.469,1
"LHX6",0.0276166095956913,0.244972279880439,0.545,0.423,1
"NFATC3",0.0282643718686269,0.267457180008966,0.527,0.477,1
"PROP1",0.0291260029060742,0.225523039290638,0.513,0.392,1
"VAX1",0.0294633681176601,0.250321355142291,0.531,0.469,1
"VAX2",0.0294633681176601,0.250321355142291,0.531,0.469,1
"DRGX",0.0294633681176601,0.250321355142291,0.531,0.469,1
"GSX2",0.0294633681176601,0.250321355142291,0.531,0.469,1
"GSX1",0.0295312430343502,0.245695247656017,0.491,0.408,1
"MEIS2(var.2)",0.0298040892734811,0.214338964590266,0.516,0.4,1
"HOXC8",0.0302867869207712,0.261276701908104,0.567,0.5,1
"GATA2",0.0304957046219596,-0.43885954484358,0.258,0.354,1
"MSX1",0.030565618381094,0.233302907292861,0.542,0.446,1
"MSX2",0.030565618381094,0.233302907292861,0.542,0.446,1
"BSX",0.030565618381094,0.233302907292861,0.542,0.446,1
"FOS::JUN(var.2)",0.030565618381094,-0.226278764719631,0.451,0.492,1
"FOXG1",0.0322120499620374,0.236938952835434,0.502,0.408,1
"LHX1",0.0326538501692647,0.20194699772471,0.604,0.477,1
"FOXE1",0.0329512580704889,0.267459615116817,0.516,0.415,1
"GLIS3",0.0354150772693295,0.212190663489833,0.531,0.431,1
"JUN::JUNB(var.2)",0.0358941327058661,-0.179781110598606,0.393,0.492,1
"TFAP2A(var.3)",0.0362975563370634,0.203007935263148,0.498,0.4,1
"HESX1",0.0367867599349448,0.23179307717642,0.505,0.423,1
"RXRB",0.0372815683506052,-0.183794788444492,0.404,0.492,1
"GATA4",0.0376982257293972,-0.386363327647741,0.258,0.354,1
"RFX4",0.0377820309029595,-0.238067867203595,0.411,0.492,1
"MEOX1",0.0382881971359965,0.237010578445564,0.553,0.454,1
"GLI3",0.0382881971359965,-0.204901465331889,0.433,0.523,1
"SP9",0.0382881971359965,0.200759311931655,0.516,0.415,1
"ELF3",0.0390582498131004,-0.294946763300621,0.476,0.592,1
"CREB1",0.0401054159419152,-0.228714399020186,0.378,0.492,1
"EGR4",0.0421791259118832,0.201608134835825,0.505,0.423,1
"RAX",0.0434852665933388,0.21129111610754,0.56,0.469,1
"FOXO3",0.0447285452273702,0.241552744399033,0.502,0.431,1
"BARHL2",0.0448254116619674,0.210596833152603,0.524,0.408,1
"NOTO",0.0449224549659118,0.227699411082767,0.476,0.392,1
"SOHLH2",0.0466997563440958,0.237877988089427,0.542,0.462,1
"SMAD2::SMAD3::SMAD4",0.0473051879597894,-0.173340195201404,0.396,0.485,1
"FOXD1",0.0476103706477191,0.243917841286034,0.509,0.415,1
"ZBED1",0.0476103706477191,0.17941666395645,0.527,0.408,1
"NR1D1",0.0476103706477191,-0.222966357039848,0.473,0.5,1
"TCF21(var.2)",0.0489520211430675,0.217135587138345,0.564,0.5,1
"TEAD1",0.0497933200031647,0.175370072686546,0.578,0.492,1
"ARNT::HIF1A",0.0503252637595667,0.240749118494149,0.487,0.408,1
"BARX1",0.0509698747587444,0.202189117827022,0.535,0.469,1
"RUNX3",0.052500895667528,-0.187029264174184,0.415,0.538,1
"ZSCAN29",0.0532807101735399,0.196175981113637,0.542,0.408,1
"MYBL2",0.0535052832691101,0.196188956870821,0.545,0.423,1
"GRHL1",0.0548693812448172,0.19794943693109,0.516,0.431,1
"CDX1",0.0556784122503728,0.192815225712656,0.498,0.446,1
"ATF7",0.0563797545918817,-0.154958309588714,0.411,0.477,1
"TEAD3",0.0584069297320125,0.249732131359857,0.567,0.508,1
"GABPA",0.0590145538808785,-0.317996702605749,0.469,0.546,1
"FOXN3",0.0603698110090717,0.216125057341512,0.516,0.408,1
"MYB",0.0616241538166668,0.192545982453009,0.535,0.438,1
"TFAP2C(var.2)",0.0620046369717705,0.160103708965201,0.52,0.392,1
"NR5A1",0.0623870620170608,-0.212865099898338,0.447,0.515,1
"ZBTB7C",0.0625149697817763,0.202999763330729,0.535,0.446,1
"ISX",0.0630287715576241,0.220220029594065,0.505,0.446,1
"RAX2",0.0630287715576241,0.220220029594065,0.505,0.446,1
"OSR2",0.0639363222191084,-0.143342693057663,0.462,0.538,1
"HOXA7",0.0649867096504642,0.21694658265079,0.593,0.5,1
"HOXB8",0.0649867096504642,0.21694658265079,0.593,0.5,1
"HOXD8",0.0649867096504642,0.21694658265079,0.593,0.5,1
"HOXA9",0.0656504014564789,0.196378438804621,0.535,0.431,1
"MZF1(var.2)",0.0665889478094471,0.199106760632304,0.505,0.438,1
"PRDM4",0.0671302031168865,0.194981882717948,0.502,0.431,1
"TFAP2E",0.0693315543563061,0.200453191756782,0.538,0.469,1
"ESR2",0.0704542650132088,-0.219685348686914,0.385,0.446,1
"ETV1",0.0723104472535519,-0.270473175213644,0.505,0.577,1
"HOXC13",0.0739121669947137,0.200240413334514,0.56,0.477,1
"NR4A2",0.0753933344794732,-0.195794138268784,0.44,0.523,1
"RARA(var.2)",0.0761429543814406,-0.192302978235003,0.44,0.515,1
"TEAD2",0.0772026249458962,0.201570652881728,0.542,0.423,1
"OLIG1",0.0773549827700893,0.226891662445665,0.531,0.423,1
"BARX2",0.0779668655413815,0.177981578190369,0.56,0.477,1
"GMEB2",0.0784283591515517,0.197375829108736,0.549,0.469,1
"GBX1",0.0784283591515517,0.209780052324241,0.484,0.408,1
"PBX2",0.0790471397303728,0.24180400191892,0.505,0.431,1
"NKX2-5",0.0795138263474331,0.200154726295167,0.535,0.469,1
"EGR3",0.081721400125243,0.190742619526427,0.491,0.415,1
"BARHL1",0.0820407885885741,0.181720730819727,0.495,0.431,1
"SOX4",0.0828436902600167,0.168573798785818,0.585,0.469,1
"ZNF136",0.0867866846994669,0.154946703456616,0.556,0.438,1
"ESRRA",0.0876269172758108,-0.17676721924442,0.407,0.446,1
"BHLHE23",0.0886438454113555,0.257572371223096,0.553,0.515,1
"TFAP4(var.2)",0.0901870491497492,-0.222954366365471,0.502,0.515,1
"E2F3",0.0921024679587095,0.190618141058942,0.549,0.508,1
"DLX5",0.0924542118459229,0.142682285553932,0.538,0.477,1
"RFX1",0.094946720409387,-0.188664904880009,0.393,0.492,1
"GCM1",0.0953071473978116,0.16397491318069,0.535,0.415,1
"OLIG2",0.0954877713734577,0.18211154703283,0.553,0.492,1
"MXI1",0.0954877713734577,0.18848969558382,0.56,0.508,1
"NR2C2",0.0960312884172474,-0.183128812893346,0.48,0.538,1
"ESRRB",0.0963950067020692,-0.170540157630992,0.425,0.492,1
"THRB",0.0963950067020692,-0.136623111058228,0.444,0.469,1
"NR2C2(var.2)",0.0989719914563496,-0.214291619676397,0.44,0.508,1
"PKNOX2",0.0999055603201602,-0.147333796303031,0.458,0.554,1
"ETV4",0.0999055603201602,-0.227421811557364,0.524,0.615,1
"ZNF410",0.10122433986496,0.20361056069792,0.538,0.446,1
"CDX2",0.101413863727822,0.204381527025167,0.538,0.5,1
"RFX2",0.102748455218576,-0.176312168820482,0.415,0.485,1
"TGIF2",0.103132322127412,-0.159571372293745,0.451,0.554,1
"HOXC9",0.103517328479369,-0.146832712179731,0.491,0.569,1
"OVOL2",0.106244454020733,0.167348745299183,0.52,0.438,1
"KLF4",0.107430523849263,-0.120086835460301,0.425,0.538,1
"PHOX2B",0.108627056384512,0.191692477274141,0.505,0.462,1
"BCL6",0.109028235355368,-0.174442495154436,0.513,0.585,1
"TCF4",0.11560774955752,0.189779149511599,0.545,0.492,1
"HOXD10",0.117726659548696,-0.122732133259719,0.491,0.592,1
"OTX2",0.118154076024505,0.153330210150181,0.578,0.515,1
"POU6F2",0.121836428115962,0.166437495637271,0.502,0.408,1
"MAFG",0.122715769801658,-0.141248773608387,0.473,0.538,1
"NFIX",0.124489319977682,0.189954677800545,0.516,0.446,1
"NFATC2",0.127641065304814,0.219832397188099,0.52,0.469,1
"TFAP2C(var.3)",0.128096336993559,0.140182659442215,0.52,0.438,1
"ASCL1(var.2)",0.12993005910902,0.140710034105005,0.56,0.469,1
"NFIB",0.132250789402755,-0.140566721926434,0.433,0.523,1
"GCM2",0.134366784312233,0.12268283811667,0.542,0.446,1
"IRF8",0.134603501687357,-0.168731474517664,0.444,0.469,1
"RARA",0.13579192726699,-0.127052473584284,0.509,0.569,1
"EN2",0.142597402569648,0.178205297804536,0.545,0.469,1
"ATOH1(var.2)",0.142597402569648,-0.165057371328301,0.447,0.485,1
"MSC",0.146096876960514,0.104334607075278,0.549,0.454,1
"GATA6",0.147362493410717,-0.219430690031785,0.309,0.354,1
"BHLHE22(var.2)",0.148381007541377,0.127714177436925,0.48,0.408,1
"DLX6",0.148892276668033,0.156839089804896,0.516,0.454,1
"PAX7",0.14914841505083,0.128147714344543,0.578,0.446,1
"KLF2",0.149661700601274,-0.10369288735203,0.433,0.508,1
"TFAP2B(var.3)",0.152508889961198,0.144870514788468,0.498,0.438,1
"RARA::RXRG",0.152508889961198,0.136037803748232,0.524,0.392,1
"GLIS2",0.152769755676445,0.119703325651869,0.538,0.462,1
"ZNF135",0.15329250543208,-0.147258966872214,0.491,0.554,1
"TBX21",0.155397115071513,-0.130300276459165,0.455,0.577,1
"RARB(var.3)",0.156723591050267,-0.126092157464531,0.465,0.515,1
"SIX1",0.158595057684171,0.159958705591138,0.527,0.454,1
"EMX2",0.162115448822574,0.14919308770959,0.502,0.438,1
"OLIG3",0.162662241823554,0.17368727194526,0.527,0.485,1
"RFX7",0.166250355473844,0.186997793670318,0.505,0.477,1
"NEUROG1",0.166528810258188,0.169759498552787,0.516,0.485,1
"ETV6",0.166807615535217,-0.263903367521322,0.422,0.438,1
"HOXB6",0.166807615535217,0.179881585958932,0.516,0.462,1
"MAX::MYC",0.171601133242212,-0.124095886249246,0.444,0.554,1
"ZFP57",0.173317352702674,0.151690325014697,0.524,0.469,1
"IRF4",0.173892267309019,-0.191200542112827,0.44,0.454,1
"HNF1A",0.174757308652816,0.176906515674442,0.516,0.508,1
"MEIS1",0.177371703245032,0.193522484643247,0.48,0.454,1
"RHOXF1",0.18060649688957,0.148608647523633,0.567,0.477,1
"HOXA2",0.181199318949331,0.141736089149453,0.516,0.446,1
"HAND2",0.182986450496427,-0.110013560544619,0.476,0.562,1
"SOX18",0.185993979535019,0.128235680450686,0.52,0.454,1
"NR4A1",0.18659984546417,0.110663863364501,0.516,0.392,1
"HOXB3",0.188731858897776,0.159132037694424,0.527,0.5,1
"NR1D2",0.190881782579102,-0.175085984114664,0.473,0.492,1
"NRL",0.191499344913499,-0.137127081225484,0.469,0.508,1
"KLF16",0.191808676725455,0.114342539289245,0.473,0.446,1
"TGIF2LX",0.194609214698518,-0.11567154553063,0.473,0.508,1
"POU6F1(var.2)",0.195549361912852,0.138229396002141,0.502,0.446,1
"HES2",0.195549361912852,0.139186298015684,0.556,0.515,1
"MYOG",0.198389773707047,0.165330698221919,0.476,0.469,1
"PAX5",0.201581039814785,-0.118941741338335,0.495,0.515,1
"HOXA1",0.209062671091146,0.160587034400729,0.553,0.477,1
"HOXA5",0.209062671091146,0.160587034400729,0.553,0.477,1
"HOXB5",0.209062671091146,0.160587034400729,0.553,0.477,1
"GSC2",0.209392462878838,0.126919745140784,0.538,0.492,1
"BHLHE22",0.213379385212618,0.167639697988009,0.509,0.492,1
"MYF5",0.216067594695645,-0.155379481790923,0.473,0.523,1
"TFAP2B(var.2)",0.218780102951367,0.148095404659317,0.549,0.477,1
"NR2F2",0.221516984798079,-0.139914149654509,0.451,0.462,1
"E2F7",0.22566816698772,0.13157355885991,0.513,0.454,1
"FOSL2::JUND(var.2)",0.226714585019058,-0.171352353298502,0.469,0.485,1
"HOXC4",0.239179091274532,0.108106380604749,0.524,0.454,1
"MEF2B",0.246514941681541,-0.125450539159103,0.436,0.515,1
"PAX4",0.250616200543771,0.16405196497414,0.462,0.431,1
"ZNF24",0.250616200543771,0.15665895407069,0.524,0.477,1
"TLX2",0.250616200543771,0.16405196497414,0.462,0.431,1
"LHX9",0.250616200543771,0.16405196497414,0.462,0.431,1
"PRRX2",0.250616200543771,0.16405196497414,0.462,0.431,1
"MAF",0.25174294622262,-0.12259331886312,0.429,0.438,1
"RORA(var.2)",0.252119312020715,0.129962567248981,0.473,0.438,1
"ZBTB12",0.252119312020715,-0.129484380282847,0.462,0.5,1
"HOXD12",0.253250762492043,-0.152976049950542,0.505,0.531,1
"TGIF2LY",0.255144362604513,-0.123387192444044,0.476,0.485,1
"PAX3",0.261656137588733,0.103192480623462,0.516,0.462,1
"ONECUT2",0.262429713608253,0.152233390145197,0.516,0.477,1
"TFAP2A",0.270647661841875,0.129888957450934,0.535,0.485,1
"NKX2-8",0.27462232776514,0.115373566835028,0.509,0.431,1
"OSR1",0.277026169147867,0.133360703568212,0.491,0.454,1
"FOSB::JUNB(var.2)",0.281470355726183,-0.104042091198598,0.425,0.492,1
"POU3F3",0.281876758343237,0.119921768666628,0.556,0.508,1
"SRF",0.282283558807564,0.119378365304179,0.524,0.454,1
"TCF3",0.284732719301464,0.112136591855789,0.553,0.538,1
"SOX8",0.287196215083336,0.126953072245373,0.516,0.431,1
"FOSL2::JUNB(var.2)",0.288433341912325,-0.117951067811974,0.465,0.477,1
"POU5F1",0.288846514701886,-0.100086371617589,0.505,0.577,1
"NR1I3",0.295931480141935,0.108068996792766,0.502,0.415,1
"TCF12(var.2)",0.296772588852189,0.100064360632346,0.556,0.523,1
"RARG(var.3)",0.298882349976315,-0.115399094442308,0.527,0.515,1
"SCRT1",0.30015300051131,0.132709333999103,0.535,0.508,1
"RARA::RXRA",0.306130264200883,-0.109179534893811,0.458,0.5,1
"MEIS2",0.306990555970906,0.110970320086363,0.524,0.408,1
"ELF4",0.312621449309703,-0.128105973837503,0.44,0.485,1
"RELA",0.316120218353896,0.123393442797039,0.495,0.485,1
"NFKB2",0.316559364904877,-0.116275416776816,0.491,0.515,1
"TBR1",0.323194574668472,0.103201492179031,0.542,0.446,1
"TFCP2",0.324086070523402,0.160845183587614,0.491,0.508,1
"PAX1",0.331728378832783,-0.101511779432478,0.487,0.462,1
"ATF3",0.353929771304788,-0.124106802057394,0.465,0.515,1
"FOSL1::JUN(var.2)",0.354402067248347,-0.10443321041086,0.502,0.546,1
"SP4",0.355347852678654,0.129996590196181,0.476,0.454,1
"MEF2D",0.365856392141478,-0.100179932124609,0.451,0.477,1
"HOXB9",0.371182639787664,-0.10184014851607,0.502,0.538,1
"HSF1",0.375086336992312,-0.121581559249751,0.455,0.492,1
"LBX2",0.393973151491868,0.116777447962223,0.476,0.454,1
"NEUROD2",0.403628647530199,0.12985830685759,0.542,0.592,1
"POU3F1",0.407221353561217,0.106768326613219,0.549,0.546,1
"MTF1",0.421256509640274,0.106515588211788,0.545,0.531,1
"SREBF1(var.2)",0.432366379476822,-0.127107556297126,0.524,0.531,1
"TCF7L2",0.437715871409375,-0.114186304518292,0.545,0.546,1
"PPARA::RXRA",0.451254935691343,-0.104674567105953,0.484,0.515,1
"VSX1",0.452348202918246,0.103901967976472,0.513,0.508,1
"VSX2",0.452348202918246,0.103901967976472,0.513,0.508,1
"TAL1::TCF3",0.454539221140752,0.144744583732585,0.509,0.469,1
"GSC",0.463362841804665,0.112506912979654,0.524,0.523,1
"SNAI2",0.47564966423259,0.117042329160413,0.491,0.477,1
"KLF14",0.48242614717098,0.125252222957007,0.44,0.438,1
"TBX6",0.483560640712566,-0.100960961796802,0.505,0.508,1
"SOX15",0.517081983411384,0.105887714666013,0.484,0.477,1
"SOX12",0.53070057767311,0.107672124291726,0.513,0.515,1
"TP63",0.57944479739005,0.107416170707842,0.531,0.538,1
"ELF5",0.628256270955916,-0.104651525714067,0.527,0.515,1
"E2F2",0.67276757827922,0.100035200774332,0.498,0.546,1
